,accountNumber,customerId,creditLimit,availableMoney,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,currentBalance,cardPresent,expirationDateKeyInMatch,accountOpenDate,transactionDateTime,currentExpDate,dateOfLastAddressChange
326637,752299461,752299461,10000.0,8161.95,215.88,Dunkin' Donuts #553552,US,US,09,01,fastfood,261,261,7334,PURCHASE,0,1838.05,True,False,2015-05-14 00:00:00,2016-05-04 21:36:50,2019-01-01 00:00:00,2016-02-23 00:00:00
339835,484705396,484705396,10000.0,3251.59,116.65,gap.com,US,US,05,01,online_retail,922,922,4431,PURCHASE,0,6748.41,False,False,2014-11-21 00:00:00,2016-07-03 09:43:58,2028-12-01 00:00:00,2016-05-31 00:00:00
142464,903360157,903360157,50000.0,12427.99,83.52,Regal Cinemas #276341,US,US,09,01,entertainment,722,722,7104,PURCHASE,0,37572.01,True,False,2015-03-28 00:00:00,2016-09-22 18:04:54,2028-01-01 00:00:00,2016-05-22 00:00:00
347342,422259014,422259014,20000.0,9749.69,210.04,Lyft,US,US,09,01,rideshare,385,385,2521,PURCHASE,0,10250.31,False,False,2014-12-20 00:00:00,2016-07-16 13:29:43,2021-08-01 00:00:00,2014-12-20 00:00:00
321815,661575689,661575689,10000.0,2928.69,67.26,Mobil Gas #170010,US,US,02,01,fuel,171,171,3556,PURCHASE,0,7071.31,True,False,2014-12-29 00:00:00,2016-12-28 22:43:10,2024-11-01 00:00:00,2014-12-29 00:00:00
544966,517618241,517618241,20000.0,18302.19,17.25,Subway #697872,US,US,05,01,fastfood,397,397,4335,PURCHASE,0,1697.81,True,False,2015-11-17 00:00:00,2016-08-26 20:37:11,2029-03-01 00:00:00,2015-11-17 00:00:00
153043,237305926,237305926,1000.0,1000.0,5.95,ebay.com,US,US,02,01,online_retail,683,683,5100,PURCHASE,0,0.0,False,False,2015-11-21 00:00:00,2016-01-18 16:27:59,2026-08-01 00:00:00,2015-11-21 00:00:00
70224,209195602,209195602,10000.0,4170.83,14.78,Dinosaur Sandwitch Bar #303701,US,US,02,01,food,703,703,7662,PURCHASE,0,5829.17,True,False,2014-03-07 00:00:00,2016-09-30 02:01:07,2028-12-01 00:00:00,2014-03-07 00:00:00
107440,850250135,850250135,50000.0,49699.72,93.87,ebay.com,US,US,09,01,online_retail,519,519,3151,REVERSAL,0,300.28,False,False,2014-07-03 00:00:00,2016-11-18 09:11:37,2020-01-01 00:00:00,2014-07-03 00:00:00
157867,324424797,324424797,10000.0,7515.24,51.69,KFC #834564,US,US,05,01,fastfood,211,211,6039,PURCHASE,0,2484.76,True,False,2012-03-09 00:00:00,2016-01-21 03:50:11,2020-10-01 00:00:00,2012-03-09 00:00:00
640493,584174368,584174368,1000.0,144.25,188.58,NY News,US,US,02,01,subscriptions,893,893,3586,PURCHASE,0,855.75,False,False,2015-03-10 00:00:00,2016-07-04 21:08:56,2019-06-01 00:00:00,2015-03-10 00:00:00
104499,376503310,376503310,15000.0,8152.83,63.24,Daily Fresh,US,US,05,01,food_delivery,646,646,8647,PURCHASE,0,6847.17,False,False,2010-07-17 00:00:00,2016-12-17 13:57:07,2027-06-01 00:00:00,2016-07-05 00:00:00
330455,798697509,798697509,7500.0,6469.13,0.0,Quizno's #480017,US,US,02,01,fastfood,171,171,1214,ADDRESS_VERIFICATION,0,1030.87,False,False,2015-09-18 00:00:00,2016-11-14 19:30:25,2019-01-01 00:00:00,2016-10-16 00:00:00
634436,587000464,587000464,1000.0,280.24,523.77,ebay.com,US,US,09,08,online_retail,699,699,3016,PURCHASE,0,719.76,False,False,2013-10-25 00:00:00,2016-06-12 15:48:41,2028-01-01 00:00:00,2013-10-25 00:00:00
548106,606585165,606585165,10000.0,1349.7,196.63,Fresh Online Services,US,US,05,01,online_gifts,739,739,8666,PURCHASE,0,8650.3,True,False,2014-05-07 00:00:00,2016-03-21 09:15:53,2032-01-01 00:00:00,2016-02-13 00:00:00
138554,226896970,226896970,50000.0,22796.97,58.97,Regal Cinemas #729464,US,US,05,01,entertainment,874,874,3165,PURCHASE,0,27203.03,True,False,2014-05-25 00:00:00,2016-11-14 18:51:47,2030-09-01 00:00:00,2016-08-04 00:00:00
372851,973191329,973191329,15000.0,2461.65,50.33,Lyft,US,US,02,01,rideshare,941,941,125,PURCHASE,0,12538.35,False,False,2015-07-18 00:00:00,2016-06-02 16:55:51,2028-10-01 00:00:00,2016-05-13 00:00:00
105661,836088095,836088095,5000.0,4934.6,235.9,Wendys #885954,US,US,02,01,fastfood,529,529,6000,PURCHASE,0,65.4,True,False,2015-12-18 00:00:00,2016-09-10 07:55:17,2020-08-01 00:00:00,2016-05-08 00:00:00
240868,877017103,877017103,5000.0,2733.94,106.98,discount.com,US,US,09,08,online_retail,731,731,4690,PURCHASE,0,2266.06,False,False,2014-01-31 00:00:00,2016-08-17 15:48:32,2022-04-01 00:00:00,2016-05-17 00:00:00
411980,812328116,812328116,5000.0,1597.57,192.62,staples.com,US,US,05,01,online_retail,312,312,5335,PURCHASE,0,3402.43,False,False,2011-05-20 00:00:00,2016-06-01 07:29:36,2026-04-01 00:00:00,2016-05-28 00:00:00
3809,843407721,843407721,500.0,194.99,12.47,Universe Massage #524703,US,US,02,08,personal care,580,580,7895,PURCHASE,0,305.01,True,False,2013-05-30 00:00:00,2016-10-10 20:54:06,2031-05-01 00:00:00,2013-05-30 00:00:00
371475,585310900,585310900,2500.0,1019.46,296.95,Quizno's #34677,US,US,09,01,fastfood,518,518,5232,PURCHASE,0,1480.54,True,False,2015-06-06 00:00:00,2016-08-18 12:27:14,2024-08-01 00:00:00,2015-06-06 00:00:00
17485,417549733,417549733,2500.0,2037.07,169.12,EZ Putt Putt #69446,US,US,05,01,entertainment,475,475,0000,PURCHASE,0,462.93,True,False,2015-02-16 00:00:00,2016-08-29 06:26:44,2021-03-01 00:00:00,2016-06-25 00:00:00
149252,929372534,929372534,15000.0,13848.76,177.26,Uber,US,US,05,01,rideshare,825,825,5272,PURCHASE,0,1151.24,False,False,2014-05-25 00:00:00,2016-02-21 07:59:28,2022-02-01 00:00:00,2014-05-25 00:00:00
544472,573053259,573053259,10000.0,8597.91,15.81,alibaba.com,US,US,09,01,online_retail,647,647,956,PURCHASE,0,1402.09,False,False,2015-03-02 00:00:00,2016-02-02 06:38:27,2021-10-01 00:00:00,2015-03-02 00:00:00
246584,153318892,153318892,7500.0,2994.65,81.46,Dunkin' Donuts #55737,US,US,05,01,fastfood,329,329,163,PURCHASE,0,4505.35,True,False,2013-11-01 00:00:00,2016-11-24 13:02:05,2024-12-01 00:00:00,2016-10-12 00:00:00
460369,641111226,641111226,1000.0,1000.0,273.87,San Francisco Post,US,US,90,01,subscriptions,623,623,7390,PURCHASE,0,0.0,True,False,2015-09-05 00:00:00,2016-03-03 05:14:49,2025-04-01 00:00:00,2015-09-05 00:00:00
272295,450875656,450875656,20000.0,1110.73,48.2,Wall Street Times,US,US,02,08,subscriptions,889,889,9127,PURCHASE,0,18889.27,False,False,2013-09-12 00:00:00,2016-10-10 00:34:12,2027-11-01 00:00:00,2013-09-12 00:00:00
243988,717128593,717128593,10000.0,3733.99,5.56,Ray's Fries #61396,US,US,09,01,food,402,402,4804,PURCHASE,0,6266.01,True,False,2013-04-07 00:00:00,2016-05-20 15:54:10,2030-12-01 00:00:00,2016-02-28 00:00:00
450316,357919206,357919206,7500.0,5956.58,163.51,gap.com,US,US,02,01,online_retail,739,739,6132,PURCHASE,0,1543.42,False,False,2015-04-19 00:00:00,2016-02-18 22:19:22,2025-02-01 00:00:00,2015-04-19 00:00:00
416643,832350956,832350956,15000.0,2023.58,382.88,Popeyes #978733,US,US,02,01,fastfood,159,159,3147,PURCHASE,0,12976.42,False,False,2015-03-30 00:00:00,2016-07-19 19:42:37,2021-05-01 00:00:00,2016-06-11 00:00:00
242526,414421931,414421931,15000.0,12212.23,7.01,cheapfast.com,US,US,09,01,online_retail,749,749,1952,PURCHASE,0,2787.77,False,False,2015-10-16 00:00:00,2016-02-21 07:48:12,2026-09-01 00:00:00,2015-10-16 00:00:00
328682,804664691,804664691,5000.0,1756.88,46.98,Uber,US,US,05,01,rideshare,358,358,2867,PURCHASE,0,3243.12,False,False,2015-12-16 00:00:00,2016-09-26 10:13:53,2027-04-01 00:00:00,2016-07-28 00:00:00
557304,902454138,902454138,7500.0,5281.32,61.43,Shell Gas #864436,US,US,05,08,fuel,251,251,5646,PURCHASE,0,2218.68,True,False,2013-08-25 00:00:00,2016-11-25 01:12:43,2020-02-01 00:00:00,2013-08-25 00:00:00
496987,727535709,727535709,20000.0,19104.02,120.28,Hilton Hotels #692816,US,US,09,01,hotels,676,676,9816,PURCHASE,0,895.98,True,False,2013-05-16 00:00:00,2016-03-07 02:19:37,2022-08-01 00:00:00,2013-05-16 00:00:00
206565,689815792,689815792,250.0,98.88,108.91,Krispy Kreme #481883,US,US,05,01,fastfood,586,586,3377,PURCHASE,0,151.12,True,False,2012-12-11 00:00:00,2016-08-29 21:14:10,2027-10-01 00:00:00,2012-12-11 00:00:00
13161,824423647,824423647,2500.0,887.09,28.18,cheapfast.com,US,US,09,01,online_retail,226,226,6606,PURCHASE,0,1612.91,False,False,2014-08-22 00:00:00,2016-05-02 19:23:12,2021-08-01 00:00:00,2016-03-06 00:00:00
64753,335334122,335334122,15000.0,3166.92,0.0,sears.com,US,US,05,01,online_retail,465,465,5968,ADDRESS_VERIFICATION,0,11833.08,False,False,2015-10-30 00:00:00,2016-03-25 05:56:12,2023-09-01 00:00:00,2015-10-30 00:00:00
367885,398322924,398322924,15000.0,1954.46,48.76,ebay.com,US,US,05,01,online_retail,855,855,6881,PURCHASE,0,13045.54,False,False,2015-08-30 00:00:00,2016-06-03 10:12:20,2026-04-01 00:00:00,2015-08-30 00:00:00
221866,149326974,149326974,7500.0,4289.35,355.91,Arbys #50355,US,US,02,01,fastfood,727,727,8244,PURCHASE,0,3210.65,True,False,2014-05-01 00:00:00,2016-01-21 23:19:01,2028-03-01 00:00:00,2014-05-01 00:00:00
537109,318001076,318001076,50000.0,39528.47,141.18,sears.com,US,US,02,08,online_retail,633,633,1789,PURCHASE,0,10471.53,False,False,2015-12-11 00:00:00,2016-10-03 22:01:25,2021-05-01 00:00:00,2016-10-01 00:00:00
188122,200792012,200792012,5000.0,1194.42,65.07,Domino's Pizza #185508,US,US,02,01,fastfood,360,360,3717,PURCHASE,0,3805.58,True,False,2013-09-07 00:00:00,2016-12-22 21:49:59,2025-09-01 00:00:00,2013-09-07 00:00:00
589796,423667120,423667120,20000.0,1783.48,75.51,Quizno's #908657,US,US,09,01,fastfood,622,622,6616,PURCHASE,0,18216.52,True,False,2015-11-03 00:00:00,2016-05-27 02:02:04,2026-02-01 00:00:00,2016-01-20 00:00:00
68658,403915195,403915195,10000.0,8533.32,33.99,AMC #724446,US,US,05,01,entertainment,856,856,9924,PURCHASE,0,1466.68,True,False,2015-01-28 00:00:00,2016-01-31 22:14:04,2020-06-01 00:00:00,2015-01-28 00:00:00
525738,940979677,940979677,15000.0,15000.0,39.67,KFC #689030,US,US,02,01,fastfood,770,770,2559,PURCHASE,0,0.0,True,False,2014-10-07 00:00:00,2016-07-22 00:44:21,2020-12-01 00:00:00,2014-10-07 00:00:00
128897,326308759,326308759,20000.0,12255.35,353.93,Rodeway Inn #124182,US,US,05,01,hotels,166,166,5800,PURCHASE,0,7744.65,True,False,2013-11-26 00:00:00,2016-03-17 14:42:46,2028-08-01 00:00:00,2013-11-26 00:00:00
196224,798645501,798645501,5000.0,1738.2,63.92,Universe Massage #84171,US,US,09,01,personal care,780,780,4279,PURCHASE,0,3261.8,True,False,2015-08-11 00:00:00,2016-07-10 23:06:13,2023-04-01 00:00:00,2016-06-16 00:00:00
305520,395608555,395608555,10000.0,10000.0,14.89,AMC #706324,US,US,05,01,entertainment,203,203,1295,PURCHASE,0,0.0,True,False,2013-01-18 00:00:00,2016-01-05 00:15:14,2026-12-01 00:00:00,2013-01-18 00:00:00
318432,752400277,752400277,1000.0,317.81,4.73,Apple iTunes,US,US,02,01,mobileapps,548,548,2359,PURCHASE,0,682.19,False,False,2015-03-06 00:00:00,2016-10-28 13:40:26,2029-04-01 00:00:00,2015-03-06 00:00:00
406047,990594617,990594617,50000.0,10489.82,48.17,ebay.com,US,US,05,08,online_retail,173,173,7109,PURCHASE,0,39510.18,False,False,2011-02-12 00:00:00,2016-11-28 04:03:56,2026-07-01 00:00:00,2016-07-26 00:00:00
452467,890796581,890796581,15000.0,13742.37,7.77,Play Store,US,US,05,08,mobileapps,713,713,4240,PURCHASE,0,1257.63,False,False,2015-12-31 00:00:00,2016-11-14 07:34:12,2024-03-01 00:00:00,2016-10-08 00:00:00
46186,503758194,503758194,2500.0,1113.4,34.2,AMC #191138,US,US,05,01,entertainment,261,261,2924,PURCHASE,0,1386.6,True,False,2015-01-02 00:00:00,2016-09-09 13:50:11,2026-08-01 00:00:00,2015-01-02 00:00:00
184253,719248301,719248301,7500.0,3805.24,25.83,Franks Pub #829873,US,US,05,99,food,576,576,2330,PURCHASE,0,3694.76,True,False,2015-06-05 00:00:00,2016-10-05 01:25:19,2020-08-01 00:00:00,2016-10-04 00:00:00
612892,381813009,381813009,500.0,500.0,6.2,Play Store,US,US,05,01,mobileapps,317,317,0000,PURCHASE,0,0.0,False,False,2013-05-20 00:00:00,2016-06-28 04:26:42,2031-06-01 00:00:00,2013-05-20 00:00:00
465968,885695526,885695526,5000.0,292.67,429.06,alibaba.com,US,US,09,01,online_retail,676,676,2837,REVERSAL,0,4707.33,False,False,2015-02-25 00:00:00,2016-02-25 13:00:47,2031-03-01 00:00:00,2015-02-25 00:00:00
373618,322756763,322756763,10000.0,9621.35,267.07,34th BBQ #538716,US,US,09,01,food,467,467,549,PURCHASE,1,378.65,True,False,2014-12-19 00:00:00,2016-08-11 23:50:46,2024-02-01 00:00:00,2014-12-19 00:00:00
260372,627205309,627205309,500.0,500.0,552.69,AMC #706324,US,US,05,01,entertainment,476,476,3942,PURCHASE,0,0.0,True,False,2015-09-11 00:00:00,2016-08-26 19:57:49,2025-12-01 00:00:00,2015-09-11 00:00:00
570116,311710839,311710839,7500.0,1339.31,330.04,Hilton Hotels #645226,CAN,CAN,09,01,hotels,403,403,2164,PURCHASE,0,6160.69,True,False,2014-06-06 00:00:00,2016-05-22 12:46:25,2020-11-01 00:00:00,2016-01-29 00:00:00
52244,647816222,647816222,15000.0,4255.92,137.6,McDonalds #814025,US,US,05,08,fastfood,383,383,582,PURCHASE,0,10744.08,False,False,2013-09-06 00:00:00,2016-04-25 18:50:04,2021-08-01 00:00:00,2013-09-06 00:00:00
374590,211909403,211909403,7500.0,4868.29,168.71,Burger King #984065,US,US,05,08,fastfood,830,830,5105,PURCHASE,0,2631.71,True,False,2015-12-29 00:00:00,2016-05-24 04:49:15,2029-11-01 00:00:00,2015-12-29 00:00:00
595233,490882312,490882312,50000.0,45534.64,2.4,staples.com,US,US,09,01,online_retail,851,851,1545,PURCHASE,0,4465.36,False,False,2015-01-27 00:00:00,2016-04-28 12:03:39,2032-01-01 00:00:00,2015-01-27 00:00:00
257415,534294820,534294820,50000.0,49440.94,381.9,amazon.com,US,US,02,08,online_retail,969,969,1878,PURCHASE,0,559.06,False,False,2008-07-14 00:00:00,2016-01-05 12:00:24,2025-10-01 00:00:00,2008-07-14 00:00:00
28160,600385112,600385112,5000.0,367.73,150.61,United Airlines,US,US,05,01,airline,342,372,8582,PURCHASE,0,4632.27,True,False,2014-07-17 00:00:00,2016-07-12 15:23:58,2030-10-01 00:00:00,2016-06-09 00:00:00
282966,255043889,255043889,5000.0,4154.82,7.95,Play Store,US,US,02,01,mobileapps,325,325,9985,PURCHASE,0,845.18,False,False,2015-01-30 00:00:00,2016-04-17 13:16:22,2021-02-01 00:00:00,2015-01-30 00:00:00
35113,742927928,742927928,5000.0,615.93,83.56,EZ Putt Putt #40513,US,US,02,08,entertainment,777,777,8083,PURCHASE,0,4384.07,True,False,2007-07-11 00:00:00,2016-05-28 09:02:53,2025-11-01 00:00:00,2016-05-10 00:00:00
444210,807464397,807464397,5000.0,1147.89,3.72,34th BBQ #192302,US,US,02,01,food,995,995,241,PURCHASE,0,3852.11,True,False,2014-05-16 00:00:00,2016-07-31 19:21:47,2027-05-01 00:00:00,2016-07-21 00:00:00
248043,769784875,769784875,7500.0,422.11,458.16,Domino's Pizza #163814,US,US,05,08,fastfood,390,390,5412,PURCHASE,0,7077.89,True,False,2014-11-19 00:00:00,2016-05-01 09:49:00,2018-07-01 00:00:00,2014-11-19 00:00:00
219343,161089322,161089322,500.0,128.82,21.08,apple.com,US,US,05,08,online_retail,880,880,4406,PURCHASE,0,371.18,False,False,2014-11-02 00:00:00,2016-10-29 11:14:19,2024-04-01 00:00:00,2016-08-18 00:00:00
608890,932389430,932389430,50000.0,46310.49,282.86,34th BBQ #192302,US,US,02,01,food,126,126,1490,PURCHASE,0,3689.51,True,False,2010-08-05 00:00:00,2016-04-25 02:48:02,2021-12-01 00:00:00,2010-08-05 00:00:00
601916,770755172,770755172,20000.0,16105.6,246.65,amazon.com,US,US,05,01,online_retail,201,201,8420,PURCHASE,0,3894.4,False,False,2014-02-02 00:00:00,2016-07-04 20:17:56,2022-03-01 00:00:00,2014-02-02 00:00:00
557704,750800891,750800891,250.0,237.7,72.52,Wendys #933486,US,US,05,01,fastfood,543,543,6355,PURCHASE,0,12.3,True,False,2015-01-01 00:00:00,2016-11-09 22:47:20,2024-10-01 00:00:00,2015-01-01 00:00:00
573335,937856632,937856632,1000.0,358.78,43.94,target.com,US,US,09,01,online_retail,489,489,2966,PURCHASE,0,641.22,False,False,2011-01-28 00:00:00,2016-10-08 10:03:23,2021-05-01 00:00:00,2016-09-30 00:00:00
258149,952673206,952673206,20000.0,19981.34,107.18,sears.com,US,US,05,01,online_retail,576,576,470,PURCHASE,0,18.66,False,False,2015-09-11 00:00:00,2016-07-04 03:46:09,2029-07-01 00:00:00,2015-09-11 00:00:00
112773,645254150,645254150,1000.0,79.37,270.73,Universe Massage #481601,US,US,09,01,personal care,742,742,5079,PURCHASE,1,920.63,True,False,2015-04-28 00:00:00,2016-05-27 21:33:24,2030-01-01 00:00:00,2015-04-28 00:00:00
111874,570897253,570897253,50000.0,48557.83,7.73,Boston Fries,US,US,02,01,food,717,717,8214,REVERSAL,0,1442.17,True,False,2015-02-05 00:00:00,2016-11-14 02:19:15,2027-04-01 00:00:00,2015-02-05 00:00:00
183878,719248301,719248301,7500.0,397.06,68.88,Subway #44482,US,US,02,08,fastfood,576,576,2330,PURCHASE,0,7102.94,True,False,2015-06-05 00:00:00,2016-07-22 00:16:08,2030-10-01 00:00:00,2016-04-09 00:00:00
113305,896573889,896573889,15000.0,1775.19,114.07,gap.com,US,US,02,01,online_retail,231,231,4250,PURCHASE,0,13224.81,False,False,2011-12-12 00:00:00,2016-07-06 12:21:56,2032-01-01 00:00:00,2011-12-12 00:00:00
291901,719873381,719873381,2500.0,2314.87,360.6,Hardee's #187642,US,US,09,01,fastfood,986,986,2242,REVERSAL,0,185.13,True,False,2015-12-22 00:00:00,2016-08-30 00:41:20,2018-07-01 00:00:00,2016-07-23 00:00:00
436767,606615206,606615206,20000.0,12538.93,10.64,Northtown Beauty,US,US,09,08,personal care,594,594,8926,PURCHASE,0,7461.07,True,False,2014-01-18 00:00:00,2016-01-28 14:11:20,2024-06-01 00:00:00,2014-01-18 00:00:00
566941,568818309,568818309,15000.0,11552.04,197.12,Shake Shack #623399,US,US,09,01,fastfood,520,520,3740,PURCHASE,0,3447.96,True,False,2015-07-15 00:00:00,2016-07-02 07:51:51,2030-05-01 00:00:00,2016-05-29 00:00:00
166526,581677275,581677275,5000.0,2081.8,242.25,Krispy Kreme #750265,US,US,02,01,fastfood,609,609,816,PURCHASE,0,2918.2,True,False,2012-11-22 00:00:00,2016-12-21 18:40:35,2029-06-01 00:00:00,2012-11-22 00:00:00
471962,217321920,217321920,50000.0,39450.18,6.54,staples.com,US,US,09,01,online_retail,849,849,6274,PURCHASE,0,10549.82,False,False,2013-05-18 00:00:00,2016-10-17 10:18:19,2020-10-01 00:00:00,2013-05-18 00:00:00
40103,890551419,890551419,2500.0,2500.0,760.37,Seattle News,US,US,02,08,subscriptions,209,209,7066,PURCHASE,0,0.0,False,False,2007-05-12 00:00:00,2016-07-05 19:50:59,2028-10-01 00:00:00,2007-05-12 00:00:00
532925,318001076,318001076,50000.0,37717.87,0.74,staples.com,US,US,02,01,online_retail,633,633,1789,PURCHASE,0,12282.13,False,False,2015-12-11 00:00:00,2016-05-03 16:44:18,2025-08-01 00:00:00,2016-04-25 00:00:00
33650,472199821,472199821,1000.0,863.17,68.95,apple.com,US,US,90,01,online_retail,458,458,1300,PURCHASE,0,136.83,False,False,2015-05-25 00:00:00,2016-08-20 19:24:18,2023-04-01 00:00:00,2016-04-07 00:00:00
303249,570476780,570476780,500.0,118.27,60.72,Cinnabon #141727,US,US,05,08,fastfood,993,993,2219,PURCHASE,0,381.73,True,False,2013-11-12 00:00:00,2016-12-16 07:35:48,2023-06-01 00:00:00,2016-01-16 00:00:00
223657,990764813,990764813,20000.0,10932.75,89.75,AMC #706324,US,US,02,01,entertainment,910,910,4008,PURCHASE,0,9067.25,True,False,2015-01-10 00:00:00,2016-01-07 23:22:06,2023-02-01 00:00:00,2015-01-10 00:00:00
191254,921266829,921266829,20000.0,8924.36,230.86,cheapfast.com,US,US,02,01,online_retail,774,774,8421,PURCHASE,0,11075.64,False,False,2011-02-02 00:00:00,2016-08-15 13:34:52,2023-12-01 00:00:00,2011-02-02 00:00:00
543359,360137532,360137532,15000.0,3687.15,239.03,Blue Mountain eCards,US,US,09,99,online_gifts,691,691,7993,PURCHASE,0,11312.85,False,False,2012-09-02 00:00:00,2016-08-03 04:11:06,2028-01-01 00:00:00,2012-09-02 00:00:00
77816,728769091,728769091,15000.0,7656.84,206.65,AMC #606218,US,US,05,01,entertainment,473,473,6395,PURCHASE,0,7343.16,True,False,2014-10-13 00:00:00,2016-05-15 09:43:18,2019-02-01 00:00:00,2014-10-13 00:00:00
518711,635176933,635176933,1000.0,55.69,57.12,EZ Putt Putt #240241,US,US,09,01,entertainment,153,153,6731,PURCHASE,0,944.31,True,False,2013-11-20 00:00:00,2016-07-15 20:42:57,2027-03-01 00:00:00,2013-11-20 00:00:00
145946,704559326,704559326,10000.0,7094.5,728.24,Best Bistro #262998,US,US,02,01,food,269,269,1772,PURCHASE,0,2905.5,False,False,2013-08-09 00:00:00,2016-07-20 04:00:56,2019-07-01 00:00:00,2016-03-22 00:00:00
295222,859418762,859418762,20000.0,16596.37,36.99,Universe Massage #178284,US,US,09,01,personal care,167,167,8456,PURCHASE,0,3403.63,True,False,2014-06-14 00:00:00,2016-02-26 02:13:28,2018-12-01 00:00:00,2014-06-14 00:00:00
510387,412735658,412735658,7500.0,4146.2,214.03,Hyatt House #862059,US,US,05,08,hotels,388,388,1422,PURCHASE,0,3353.8,True,True,2015-09-20 00:00:00,2016-10-03 13:30:36,2019-07-01 00:00:00,2015-09-20 00:00:00
395220,431027584,431027584,5000.0,3998.52,64.07,South Steakhouse #253522,US,US,05,01,food,367,367,5855,PURCHASE,0,1001.48,True,False,2014-05-27 00:00:00,2016-11-28 23:41:17,2022-07-01 00:00:00,2016-06-18 00:00:00
524576,351357592,351357592,2500.0,1857.57,368.14,Uber,US,US,02,01,rideshare,964,964,5206,PURCHASE,0,642.43,False,False,2013-12-09 00:00:00,2016-01-05 22:47:34,2025-01-01 00:00:00,2013-12-09 00:00:00
317911,141226530,141226530,15000.0,2116.29,190.95,staples.com,US,US,05,01,online_retail,809,809,4426,PURCHASE,0,12883.71,False,False,2015-12-16 00:00:00,2016-09-25 19:32:53,2028-05-01 00:00:00,2015-12-16 00:00:00
380892,682751290,682751290,5000.0,3679.38,350.18,Lyft,US,US,09,01,rideshare,420,420,1580,PURCHASE,0,1320.62,False,False,2011-11-16 00:00:00,2016-03-23 19:48:04,2028-09-01 00:00:00,2011-11-16 00:00:00
596715,265582967,265582967,7500.0,3828.76,185.26,Uber,US,US,05,01,rideshare,310,310,9294,PURCHASE,0,3671.24,False,False,2014-10-01 00:00:00,2016-04-12 19:05:10,2023-10-01 00:00:00,2016-03-08 00:00:00
251092,527615830,527615830,20000.0,17614.41,83.89,Lyft,US,US,09,08,rideshare,116,116,4956,PURCHASE,0,2385.59,False,False,2015-12-14 00:00:00,2016-01-07 02:07:22,2024-10-01 00:00:00,2015-12-14 00:00:00
240008,877017103,877017103,5000.0,3260.74,37.16,gap.com,US,US,02,01,online_retail,731,731,4690,REVERSAL,0,1739.26,False,False,2014-01-31 00:00:00,2016-06-08 21:38:14,2023-04-01 00:00:00,2016-05-17 00:00:00
170326,838148963,838148963,5000.0,3668.27,6.51,Apple iTunes,US,US,05,01,mobileapps,839,839,9556,PURCHASE,0,1331.73,False,False,2015-06-09 00:00:00,2016-06-05 04:03:10,2019-11-01 00:00:00,2015-06-09 00:00:00
389404,379497421,379497421,5000.0,588.39,140.45,cheapfast.com,US,US,09,08,online_retail,215,215,8620,PURCHASE,0,4411.61,False,False,2012-01-12 00:00:00,2016-04-06 12:59:32,2020-01-01 00:00:00,2012-01-12 00:00:00
